timestamp,amount_usd,quantity_purchased,session_duration_seconds,days_since_last_purchase,account_age_days,device_screen_resolution,time_since_last_login_s,items_viewed_before_purchase,big_model_fraud_probability,flagged_fraud
1727343221,169.17,7,350.1,19.72,2402,3687816,9124.6,10,0.763443,0
1708657041,151.21,9,5.0,5.02,78,8291376,18283.5,10,0.989705,1
1707696281,19.87,2,346.3,47.33,1841,1046636,4188.2,6,0.029466,0
1730229735,53.3,5,286.9,6.52,1342,2070992,8058.0,4,0.477501,0
1701395879,126.21,1,319.9,25.87,334,2075878,491.5,7,0.357239,0
1717603236,77.63,7,143.2,31.52,1504,8293683,1273.3,6,0.263325,0
1700584016,110.88,1,262.8,3.77,2377,1022489,1261.1,8,0.36432,0
1722564944,47.32,8,69.1,30.02,137,2074377,704.0,4,0.753502,0
1712034344,2.55,2,422.7,2.85,131,2071607,4755.8,9,0.367478,0
1730133570,16.71,6,428.2,7.14,205,1021374,283.3,4,0.486542,0
1730971137,253.02,2,387.5,6.98,2349,8292105,1687.4,4,0.740922,0
1713478879,169.82,17,5.0,1.22,71,2078108,6198.7,24,0.993468,1
1714185068,100.0,4,34.5,1.48,43,3682606,3384.5,24,0.901799,1
1715793638,479.71,6,69.3,13.87,164,3693676,8163.8,10,0.998264,1
1702312791,42.67,3,233.5,31.92,2664,1016703,2112.5,12,0.022005,0
1716538034,13.77,2,352.2,4.76,2056,1023567,162.8,14,0.073549,0
1707499197,263.61,5,345.2,6.72,1488,2074566,2788.2,3,0.819351,0
1706608951,87.02,1,248.4,29.54,1607,1029935,1341.8,2,0.102636,0
1714697358,19.89,5,272.9,4.74,1097,8284206,2480.8,6,0.494532,0
1715133858,83.88,1,268.5,7.62,3521,2071026,200.5,7,0.084726,0
1722324709,31.72,3,208.1,36.98,1452,1026295,156.5,6,0.090584,0
1711030390,2.75,9,444.0,6.51,1639,8301343,1179.6,11,0.284034,0
1700115741,10.88,8,209.2,3.4,2305,1051671,486.0,11,0.356192,0
1729065247,52.77,8,431.2,6.06,331,1052135,744.2,6,0.447761,0
1724945365,73.1,2,256.9,1.52,2204,8293792,2862.6,13,0.441055,0
1719205273,22.91,8,98.2,1.16,2561,2070896,846.6,1,0.578996,0
1711448580,96.36,9,490.6,7.36,439,1019857,1058.6,3,0.592204,0
1721357155,16.44,4,368.9,2.84,1270,1045605,413.7,7,0.538684,0
1704250914,42.6,9,30.5,58.05,2652,2073833,28.8,11,0.062108,0
1727257778,516.94,13,67.2,0.92,160,2077428,763.4,13,0.999469,1
1715591691,100.0,17,83.8,3.33,161,3683488,185.7,25,0.98513,1
1717756056,106.56,6,267.5,12.35,3202,2083635,7931.1,10,0.291445,0
1716227731,10.48,2,218.5,4.96,2392,3682478,236.9,14,0.234017,0
1721077253,773.44,12,102.3,2.53,79,2068059,8464.3,29,0.999951,1
1709188930,27.4,7,203.3,6.76,832,8291036,7373.8,13,0.415793,0
1714330576,127.54,22,70.6,3.49,58,8288984,261.8,14,0.995637,1
1706117864,31.88,9,327.6,5.5,617,1026755,1514.9,9,0.670028,0
1709622291,60.21,9,428.9,15.66,1736,1023177,941.2,10,0.193211,0
1706810541,109.24,6,353.0,6.55,1899,2073601,188.6,1,0.541187,0
1720808903,1325.92,20,5.0,1.48,156,2078444,335.3,28,1.0,1
1707391482,77.4,2,421.5,27.21,433,3706840,1669.7,6,0.243679,0
1708999259,103.06,6,348.8,17.27,3386,3694318,1606.0,2,0.143434,0
1724145473,134.65,1,129.9,4.31,3006,1051361,6535.6,12,0.138918,0
1723410234,16.26,4,56.3,1.72,3643,1021610,79.7,12,0.106343,0
1709065577,81.66,8,239.7,9.79,529,3678865,289.8,12,0.728803,0
1708193815,34.94,8,460.6,3.6,2085,1025536,717.6,14,0.22585,0
1702382992,73.04,8,320.6,34.55,2122,3693240,1443.4,11,0.232902,0
1723065225,29.76,8,415.8,10.42,1319,8290211,4877.1,13,0.323208,0
1728347259,258.45,6,378.2,43.14,2305,8293525,5655.5,3,0.432969,0
1721570406,147.49,6,271.8,12.53,1162,8299214,2544.7,14,0.807764,0
1723920846,20.22,8,261.1,26.44,2391,8298544,1093.8,7,0.158962,0
1701729948,47.42,9,374.6,61.11,2294,8295691,10039.5,10,0.070466,0
1717887536,24.26,8,345.1,15.31,534,3689122,502.0,11,0.447921,0
1724863741,97.21,5,372.3,3.13,1830,1019742,131.5,12,0.138541,0
1704720451,1078.42,24,106.3,3.42,94,1023063,1570.1,27,1.0,1
1722586757,46.93,2,313.8,15.05,2991,3687717,5251.8,11,0.030542,0
1711139259,164.38,7,148.5,5.27,221,3683213,6644.9,4,0.848866,0
1720310982,49.48,6,181.0,2.08,581,8297358,1291.1,10,0.739463,0
1711140628,166.76,9,211.2,2.59,1033,2073158,3709.2,1,0.862403,1
1717971586,21.44,1,352.5,2.8,1823,1022536,1186.6,11,0.153074,0
1701505131,8.83,7,329.1,0.99,884,1024273,3858.6,3,0.454855,0
1730816870,1.0,7,306.8,6.62,2286,8295271,4960.5,6,0.396667,0
1721681806,6.55,8,251.1,5.65,3602,3689814,9585.2,10,0.160874,0
1705029175,15.4,8,464.5,19.87,1670,2077768,4653.6,5,0.127048,0
1706862878,861.68,4,88.4,1.91,10,1049708,4378.7,29,0.999957,1
1701887809,98.33,8,273.0,29.55,3341,3684409,695.0,9,0.19034,0
1720142385,6.97,3,297.2,11.66,1801,2073547,13633.0,12,0.097982,0
1711959730,115.63,4,246.7,36.57,3592,1056812,2423.1,5,0.13079,0
1730123106,265.21,5,398.3,5.15,1761,8299402,8002.0,6,0.704747,0
1715573430,47.23,3,522.1,27.36,114,8285584,14926.1,9,0.353687,0
1714342884,1.0,8,517.2,1.0,746,1050351,498.1,14,0.305956,0
1731465668,56.85,2,432.2,40.21,976,1025189,2113.9,1,0.148672,0
1711161880,204.27,5,117.5,7.66,3649,3688135,2831.3,12,0.539172,0
1713294884,1.58,2,259.0,0.03,3354,3687675,932.3,8,0.147996,0
1704234402,100.4,3,656.3,6.39,1317,1023337,2673.4,5,0.175955,0
1721697379,3.35,2,348.0,0.0,3315,2067321,545.4,14,0.024572,0
1720624686,39.87,3,424.4,42.36,470,8302493,6057.2,4,0.077416,0
1720145649,89.83,7,344.9,78.17,412,1022391,4456.5,3,0.056901,0
1713768464,78.73,6,198.2,56.61,2782,3691363,593.7,12,0.070554,0
1726323916,154.15,2,341.1,0.03,3577,8286441,547.3,13,0.221591,0
1711297113,23.77,3,321.9,7.25,2673,8296374,2315.6,4,0.125922,0
1727145547,122.17,1,351.2,14.11,457,8289111,2641.4,3,0.579355,0
1723409240,148.29,8,236.5,9.3,3037,1032122,1905.6,12,0.464309,0
1722579551,83.34,9,260.2,18.94,2770,1019991,3370.1,13,0.196141,0
1707306107,63.18,3,403.3,0.48,1873,2077711,4445.2,9,0.229595,0
1720853259,31.31,4,474.5,9.36,1574,1053167,2635.1,2,0.311969,0
1709538637,50.62,9,217.7,19.98,1414,2077859,2372.8,7,0.652414,0
1714694440,12.05,5,366.9,15.1,3457,2069180,4212.4,4,0.091957,0
1716394247,59.04,7,219.0,16.51,660,2067827,2597.8,13,0.498294,0
1708641089,1151.18,12,33.3,6.5,124,1019515,12268.4,24,1.0,1
1719659297,352.99,6,87.5,0.36,149,1052495,4606.9,27,0.98864,1
1725088266,35.04,5,298.3,12.89,2105,8300034,1942.2,14,0.32232,0
1715465464,34.13,6,10.0,5.37,715,8293481,1948.7,14,0.740527,0
1702532090,187.99,6,265.9,14.16,822,1025821,2742.1,14,0.730709,0
1720831775,379.4,20,93.9,3.73,166,1022644,11007.8,13,0.999643,1
1729425917,54.94,6,232.5,2.86,139,8292454,2674.6,13,0.412912,0
1715676335,294.2,5,262.7,8.33,2852,1055824,6096.8,8,0.794801,0
1720625033,112.46,18,106.1,3.49,11,1049425,4602.9,22,0.989653,1
1702430937,44.87,4,125.5,8.8,3271,1052448,1661.3,10,0.250253,0
1721611855,52.98,5,139.0,3.35,671,8284561,2605.2,14,0.435723,0
1704799497,66.36,3,333.2,2.77,2131,3689788,4841.9,3,0.308141,0
1719598958,8.76,1,425.9,61.32,2412,1047440,6325.3,5,0.007766,0
1701609965,17.24,4,327.8,2.48,290,8295029,698.1,4,0.225954,0
1713120218,27.65,9,459.9,5.98,767,8302500,5468.1,2,0.607583,0
1717430647,161.49,3,363.0,15.93,291,1057572,5291.1,5,0.640901,0
1716137285,54.09,3,365.0,0.11,1867,2074177,304.9,7,0.389634,0
1713741050,192.57,1,212.9,16.41,198,8299398,5605.1,3,0.792082,0
1701314415,7.66,6,396.4,36.57,3232,8293296,1647.8,10,0.022056,0
1705183681,69.12,5,441.8,3.92,3134,1048851,1608.8,7,0.164179,0
1724716043,78.96,2,222.6,20.9,680,8293098,697.7,8,0.524071,0
1700767722,59.73,1,409.9,37.26,156,1052223,957.5,7,0.103093,0
1712470850,358.61,16,84.8,3.26,25,2071777,1388.8,12,0.999426,1
1716506162,52.03,9,176.6,3.53,3209,2080962,917.5,5,0.548853,0
1716512635,27.97,9,539.0,13.2,444,1012300,1774.4,6,0.682723,0
1704622613,100.0,8,55.8,9.9,148,1025252,557.4,20,0.936153,1
1730662418,1.0,4,638.7,5.38,1577,8295053,614.6,12,0.067653,0
1717163310,100.0,22,5.0,5.87,39,3680985,15452.9,29,0.993619,1
1727030247,83.56,4,329.3,2.79,1557,1020035,8591.8,7,0.565646,0
1704250895,125.5,9,164.4,9.49,3462,8293747,2174.0,10,0.653577,0
1717472184,20.18,5,204.1,9.97,947,8288271,3508.3,1,0.393569,0
1719568714,17.34,9,331.3,8.44,2864,8291350,3085.5,5,0.529623,0
1703909681,101.12,2,256.0,26.48,3095,1026899,10384.9,14,0.152098,0
1720720345,78.63,5,600.7,43.65,1163,2068128,4135.7,8,0.141096,0
1719233173,116.97,9,173.1,41.69,1911,2075675,3407.0,1,0.210827,0
1708957169,14.94,1,395.9,1.47,2690,3683977,8026.6,5,0.045217,0
1703128881,93.3,3,245.4,11.21,3533,1027314,3418.0,8,0.271301,0
1730510238,63.95,4,272.4,31.76,383,8291994,1349.0,9,0.449279,0
1723148150,576.04,8,28.1,1.46,91,1023383,279.0,23,0.999844,1
1703314210,91.08,7,488.4,33.64,3217,1050478,4839.3,9,0.068497,0
1723902550,40.73,4,229.7,3.84,2401,1034839,1228.3,6,0.254151,0
1722320037,356.02,5,426.6,49.04,2741,1021879,2306.4,13,0.465401,0
1713859994,168.26,8,313.5,1.32,3510,3691539,99.5,7,0.533345,0
1712249489,39.85,7,290.9,3.04,1011,1027008,1217.1,11,0.323901,0
1730536118,197.38,21,5.0,0.24,173,2076310,189.6,29,0.994508,1
1703429759,103.44,6,354.5,22.62,2624,2084430,4527.4,2,0.066539,0
1709756725,99.67,1,172.2,42.45,2633,8284565,4605.4,9,0.117401,0
1711844999,5.38,4,303.8,5.01,1124,8299691,5251.7,2,0.424746,0
1725497581,50.36,5,449.6,30.09,3433,1028262,1581.0,6,0.078328,0
1721952825,30.31,1,306.9,19.98,2500,8294532,1329.6,12,0.051809,0
1719051464,100.0,19,17.0,0.52,132,8292211,2178.5,9,0.99572,1
1730537328,22.75,4,347.0,1.25,548,8296265,6703.5,11,0.377408,0
1703528116,170.91,8,422.8,20.69,3054,3687570,8693.2,7,0.587594,0
1709552863,69.29,3,377.9,7.03,3274,1032815,3915.2,12,0.093203,0
1725754330,436.8,5,308.8,26.41,2606,1017396,986.8,7,0.798607,0
1716336199,131.67,4,388.6,0.0,1264,1052469,12645.2,4,0.761732,0
1714886347,43.97,7,287.3,4.53,3027,1053625,1511.1,13,0.365513,0
1725542343,5.84,4,188.5,116.36,3409,1016073,988.0,8,0.001238,0
1724262709,109.55,1,425.3,1.47,1615,2075122,1778.4,11,0.145825,0
1729866243,41.17,7,464.4,15.23,839,1052749,774.6,11,0.367912,0
1724540174,100.0,19,67.1,0.6,55,8288754,43.2,23,0.995367,1
1715661877,517.7,21,46.4,7.98,101,1043120,5926.7,12,0.999927,1
1718156955,51.28,7,269.7,79.48,530,1056818,521.7,12,0.110512,0
1714537065,141.98,6,185.0,10.09,726,2072170,7203.0,12,0.697079,0
1704748171,117.91,6,379.5,7.71,2192,1054084,6186.0,6,0.536418,0
1723489479,72.99,3,539.2,13.9,2572,1022372,762.0,4,0.124867,0
1729261179,41.86,6,172.8,33.89,2386,3694168,1728.2,1,0.449286,0
1709108991,48.31,1,299.3,2.41,269,8295451,712.0,11,0.648872,0
1709578752,1.0,2,142.1,20.25,480,2076139,3073.8,10,0.286276,0
1716382602,249.01,3,265.1,0.66,1605,2075704,1738.4,11,0.828109,0
1707616377,45.56,6,189.9,19.01,2478,3689080,3222.0,4,0.56115,0
1717880908,114.51,6,246.8,0.45,70,2070835,743.9,1,0.799044,0
1724331115,2.31,4,306.4,16.06,2613,1023340,3961.2,14,0.096611,0
1705235450,20.39,2,312.0,16.87,1051,1024691,2967.0,13,0.251006,0
1701132384,16.8,9,273.5,11.6,2389,8295537,9427.5,11,0.217933,0
1715035105,93.97,5,231.3,7.26,2859,1028640,6774.8,11,0.302861,0
1723463047,30.28,2,227.6,34.55,989,3676294,666.4,11,0.191169,0
1722036707,117.37,1,293.6,0.46,3545,3694424,4292.9,7,0.074342,0
1729321043,60.8,6,233.7,5.54,3514,2075565,1664.7,2,0.475539,0
1719853748,14.9,3,182.3,2.34,700,2079562,3886.8,1,0.531557,0
1723714155,215.36,8,349.4,13.73,858,8291635,148.8,5,0.821283,0
1711993282,19.13,8,213.2,14.34,3101,2076117,2989.7,8,0.279362,0
1726521572,259.93,5,470.2,7.03,2860,2072960,642.6,8,0.331092,0
1722656350,2.17,4,446.8,7.78,3541,1025173,1839.7,4,0.068234,0
1702466617,178.12,1,521.6,11.68,1602,1024513,3329.0,9,0.105854,0
1705430701,427.81,8,307.5,27.04,2830,1022330,1091.8,4,0.811438,0
1722324183,191.26,2,242.8,2.57,3409,2067710,4185.6,3,0.463595,0
1718265010,185.28,5,184.7,27.29,2321,1051447,1582.6,7,0.498031,0
1730754699,226.57,7,284.9,4.1,184,2071915,10393.1,1,0.849013,0
1728835705,9.56,8,459.0,6.26,3595,1046191,7463.9,1,0.125427,0
1705315387,187.84,8,208.1,26.52,2347,8298927,441.7,10,0.835116,0
1703605365,94.64,9,222.9,1.41,1746,1049333,816.8,4,0.818751,0
1721816680,433.27,6,402.3,0.66,3320,1051603,6200.8,10,0.507185,0
1708964277,75.73,9,467.3,2.36,2235,8294359,211.5,8,0.300155,0
1730092127,27.05,9,433.4,34.94,1696,8292906,1759.4,7,0.178196,0
1712792001,47.7,8,264.3,21.54,291,1047816,10892.7,6,0.725447,0
1700991352,20.26,5,518.9,29.46,145,3690630,13732.6,10,0.134328,0
1712873071,50.14,9,253.4,7.61,3181,2071239,3907.9,13,0.196246,0
1712330648,14.78,7,463.8,9.67,1231,2070651,970.8,9,0.306365,0
1709266588,255.23,3,41.0,0.47,148,8298915,2110.3,9,0.977861,1
1702615109,28.6,4,501.5,49.36,2030,1049287,8439.2,8,0.018932,0
1728932617,35.57,1,328.5,17.51,3506,1031214,2461.9,8,0.011829,0
1701265245,185.53,5,256.1,14.65,1707,2070570,727.8,9,0.666125,0
1711094784,15.45,4,618.9,6.36,2952,2066178,5231.0,7,0.032297,0
1715009101,42.12,6,473.7,5.3,1284,1016636,4501.3,4,0.600286,0
1715208334,52.17,6,302.0,38.39,307,3687512,164.7,12,0.430409,0
1709806167,1013.32,23,58.6,0.11,53,1014007,512.6,10,1.0,1
1714188587,167.33,7,428.4,8.82,2618,1037022,1083.0,11,0.255713,0
1727272180,68.57,2,227.1,6.77,2441,3682042,2413.6,1,0.196759,0
1725891872,139.92,4,290.2,3.27,1726,1029786,5138.8,13,0.317563,0
1712214692,40.12,2,369.5,14.7,891,1020945,4431.7,10,0.240451,0
1718418423,156.09,7,223.1,8.24,3354,2077184,7341.2,3,0.45094,0
1712780530,48.32,2,378.9,1.76,2174,1056411,10802.0,9,0.190827,0
1709890823,30.42,1,454.7,0.99,2795,8297568,10667.7,11,0.072599,0
1718111080,500.0,3,334.5,12.79,1986,3691659,8070.7,10,0.808179,0
1728724278,336.03,6,408.7,30.93,3629,1021076,2581.3,10,0.367238,0
1710908993,202.63,5,342.0,19.71,241,2071926,2780.0,8,0.632711,0
1700193279,61.81,7,77.2,0.46,2581,1054572,98.0,7,0.860542,1
1711020585,65.93,4,332.7,29.81,657,8294173,1319.1,5,0.170249,0
1718061395,221.6,7,167.9,13.03,1836,1014651,2597.3,2,0.784515,0
1712035934,175.53,4,147.3,4.89,2145,2079401,321.9,6,0.829448,0
1723697895,100.0,14,93.0,2.05,167,2078850,4601.0,17,0.968146,1
1730724544,911.07,24,74.1,3.94,153,3680863,1562.7,26,1.0,1
1700756279,112.03,7,405.7,11.65,3237,8295609,257.2,1,0.272967,0
1708880217,18.46,5,405.6,13.31,1406,3695030,863.1,11,0.086314,0
1718032321,100.35,9,228.1,2.62,756,3693716,1515.2,11,0.656558,0
1710481254,51.6,7,139.1,1.57,1215,8294496,12008.1,10,0.634628,0
1704160439,18.94,6,203.0,1.74,746,2077907,6979.5,1,0.779477,0
1728234862,2.98,2,366.2,20.32,1145,1045569,3614.5,14,0.093595,0
1726221316,54.32,7,291.6,38.2,852,3687294,1121.5,2,0.44163,0
1704298660,236.99,4,54.3,1.82,160,3681130,987.2,20,0.880011,1
1724668893,34.33,3,171.4,27.57,1620,8297508,6947.8,13,0.168037,0
1712127249,117.5,1,254.2,23.03,691,8295993,17986.3,12,0.5509,0
1722724003,12.44,3,66.8,6.65,2876,1028702,5456.5,8,0.271336,0
1711481607,143.09,8,431.2,2.75,2536,8290692,8841.6,6,0.708157,0
1731486232,12.0,7,204.2,0.16,1490,8296256,1234.2,1,0.706669,0
1709592130,118.09,23,119.7,0.05,73,1052017,159.0,16,0.993315,1
1701389349,165.93,2,354.0,45.55,2599,2077319,10442.2,4,0.099436,0
1709967784,167.29,2,245.5,20.05,3099,1052376,13017.9,12,0.396242,0
1702964972,6.93,7,329.3,20.17,2101,1054889,5711.4,9,0.179827,0
1712153242,31.2,7,175.4,2.52,639,8284697,157.5,13,0.800057,0
1728194444,34.08,5,445.2,19.87,2651,1059067,3788.4,3,0.106165,0
1705915130,40.33,6,518.3,4.32,734,3685357,11834.1,4,0.292832,0
1711022078,114.3,9,358.0,0.47,1564,1048379,686.4,13,0.803297,0
1706928430,26.29,4,341.5,18.86,183,8287043,939.1,6,0.418645,0
1711396267,139.93,6,263.2,1.05,1467,8283333,2466.8,12,0.55866,0
1700899701,45.8,7,233.5,0.98,376,3689816,474.3,11,0.801716,0
1722938948,23.86,8,374.3,18.18,2433,1030211,1666.5,14,0.39289,0
1701612497,148.93,6,235.4,23.93,398,2078840,267.7,9,0.617392,0
1718788488,6.31,2,96.5,24.28,2197,1026897,1374.8,7,0.190049,0
1719410288,148.47,1,336.3,15.08,2009,3684174,2508.4,11,0.072663,0
1716686205,6.12,8,364.0,3.98,3126,3683292,2460.2,10,0.184002,0
1721556489,56.81,4,300.0,28.89,641,2078832,3389.5,6,0.26242,0
1702578997,253.55,1,202.8,16.81,3340,8295566,145.9,9,0.395457,0
1712922054,35.77,7,348.6,24.0,2495,1021471,3440.7,1,0.184982,0
1706429107,49.71,8,360.2,7.82,498,2068732,332.4,8,0.594765,0
1724112606,131.36,2,10.0,32.8,2884,2072581,7545.8,14,0.277165,0
1725873180,88.72,4,195.4,5.13,3445,8289895,2603.9,11,0.226079,0
1701808621,31.82,4,299.4,15.45,1301,8296928,953.4,6,0.427876,0
1705303621,2.25,6,203.1,53.8,3038,2079907,1229.0,10,0.00963,0
1711870835,260.87,7,405.2,0.43,3175,1046012,932.4,10,0.678403,0
1727602027,13.32,5,207.0,13.46,2669,2075509,2595.1,12,0.146128,0
1728554982,147.13,6,326.1,32.95,1940,1047401,4851.5,8,0.415618,0
1722452229,43.53,8,290.5,7.6,145,2071862,1239.1,6,0.634309,0
1715868021,243.83,2,196.8,7.24,3462,1052731,3395.4,14,0.720839,0
1715802148,148.58,7,301.4,29.25,899,8294048,464.8,3,0.589222,0
1710926583,103.36,1,350.3,16.84,3633,3683672,136.9,5,0.038517,0
1729842382,21.21,9,281.2,8.64,585,3696491,2175.9,5,0.668139,0
1727033228,255.74,6,265.3,22.41,1197,2071288,465.6,7,0.791782,0
1723136184,410.14,16,51.6,1.99,10,1024277,6037.4,19,0.999288,1
1710185752,31.68,9,390.5,43.03,2250,1022107,2884.6,6,0.222939,0
1720732759,70.63,1,360.2,19.67,2411,2065934,369.5,14,0.035715,0
1726441084,137.24,1,486.3,1.25,362,8295190,2423.5,6,0.184511,0
1709027713,47.16,7,348.7,36.29,645,1018730,4727.9,4,0.17795,0
1709888357,31.76,1,291.2,7.27,3412,2071330,2195.3,3,0.086876,0
1714691488,25.38,7,286.6,2.52,1675,1019906,2479.8,4,0.388242,0
1702326425,6.32,5,440.2,28.13,1811,2070171,593.6,12,0.042722,0
1709461312,100.0,21,58.3,0.14,58,8292283,10636.7,15,0.989986,1
1724353781,95.09,1,574.7,29.65,2635,8299708,3317.5,1,0.078045,0
1713937616,70.69,2,410.2,14.57,451,2070172,640.8,9,0.277786,0
1707693858,14.78,4,278.9,13.0,1392,1029588,2358.3,8,0.350325,0
1731365516,71.0,3,331.8,3.16,3135,1048198,6774.4,9,0.105212,0
1712204744,39.0,7,437.1,25.01,2541,2072350,731.7,6,0.238854,0
1708538601,71.06,3,467.1,5.28,3040,1025378,6509.1,12,0.057135,0
1712609070,163.93,4,191.5,12.8,1120,1021216,981.8,6,0.708329,0
1703507698,17.27,4,316.0,8.35,2482,1030503,4605.6,1,0.436806,0
1709325282,2.16,2,391.9,9.33,2129,8302719,1891.4,2,0.105009,0
1704934504,100.0,24,46.7,8.47,144,8305396,2163.3,14,0.998242,1
1725775812,11.08,7,206.7,45.42,1266,1051293,3177.8,13,0.084507,0
1702191867,215.16,20,63.2,1.85,152,3686278,1039.2,23,0.996049,1
1729943718,124.35,3,279.2,12.94,3644,1050387,373.8,2,0.176306,0
1727437837,21.21,7,198.8,15.62,2826,8293414,662.9,14,0.137581,0
1725112145,188.01,5,376.4,8.89,1406,2071438,3243.4,13,0.58932,0
1726110965,26.02,1,296.0,0.94,320,2076407,1546.7,3,0.526424,0
1718308194,129.26,23,11.4,0.2,81,3690807,2629.2,27,0.999162,1
1731016623,2.79,3,265.5,0.45,1313,1029381,6578.1,3,0.290081,0
1704818188,15.6,5,236.3,14.17,3063,2071754,53.1,7,0.089052,0
1711858783,79.41,3,296.8,9.89,3026,1051164,8569.5,13,0.214087,0
1731055660,331.56,1,176.9,19.47,60,1019721,2357.8,11,0.847141,0
1705508862,49.11,7,54.5,0.45,491,3688270,1405.4,6,0.815259,0
1723117415,10.89,7,211.9,8.12,3527,3686739,1742.4,13,0.12022,0
1728854770,191.75,6,209.2,13.21,1769,3690365,1794.3,5,0.805049,0
1719855553,95.61,9,183.4,4.02,1770,8302318,1651.7,10,0.755989,0
1707890023,4.04,8,295.1,8.16,1794,2072280,1573.4,3,0.363508,0
1715170759,268.49,8,408.3,0.32,1567,3688116,4573.4,5,0.387545,0
1729409021,7.33,9,437.4,21.41,2930,3682833,149.7,13,0.041235,0
1722093930,51.72,7,440.5,17.69,1847,1047902,2014.2,5,0.337241,0
1706655549,109.93,5,205.9,9.83,1979,1054154,1231.8,14,0.512376,0
1701985498,50.01,8,252.5,14.79,1354,1022962,452.5,4,0.637364,0
1701792311,354.99,17,69.2,2.17,114,3686297,11077.1,21,0.999487,1
1727172432,68.72,4,317.1,6.47,1003,8291248,8369.5,3,0.317073,0
1725474696,69.03,8,383.2,51.43,446,8281494,5617.2,13,0.272292,0
1731140887,83.52,1,442.3,21.72,1634,1026063,213.8,13,0.052883,0
1705038068,40.85,9,233.1,1.49,3544,3686283,2897.5,13,0.218903,0
1707285347,22.51,7,490.5,20.21,1021,2076034,4451.9,9,0.154098,0
1700697018,370.71,9,302.0,13.46,2173,3683705,7365.4,14,0.789055,0
1706986783,22.92,1,372.1,15.66,2887,2083961,1628.5,4,0.02864,0
1704192361,111.77,9,303.6,3.14,1717,2067823,2658.2,10,0.673063,0
1724211173,138.34,2,421.9,2.18,209,2078716,140.4,3,0.547962,0
1714168899,13.34,1,228.1,2.34,1927,1049763,2154.2,2,0.327234,0
1701328328,41.02,6,120.5,9.05,3637,2065059,1374.8,4,0.302885,0
1724579628,20.46,9,425.5,31.15,2782,8302836,1443.1,9,0.078376,0
1720253452,1.84,4,126.4,1.63,1475,3692190,1536.7,9,0.444471,0
1701406294,22.34,4,211.7,39.52,854,1023421,5520.7,11,0.108333,0
1727778105,14.96,2,205.3,25.78,2841,1045618,2643.0,12,0.066425,0
1730808978,411.02,6,13.6,26.68,157,3687703,84.3,12,0.761611,0
1705459260,20.03,5,302.4,28.99,312,1023216,1838.8,7,0.177932,0
1715847621,137.33,3,286.4,12.85,2496,1023623,2009.6,13,0.304114,0
1730945804,78.36,9,287.6,26.41,1905,3689335,645.1,13,0.497078,0
1721773184,7.57,6,336.5,0.85,1704,1014623,964.3,13,0.294086,0
1728641593,117.61,15,98.2,2.27,169,2082045,3930.1,25,0.955963,1
1715458671,20.93,4,590.5,38.6,1508,1023904,10.0,4,0.103275,0
1729944532,47.57,1,294.1,14.74,2327,3691262,4159.1,10,0.080562,0
1728118911,222.35,3,212.6,32.25,1644,3695507,1835.9,10,0.513199,0
1713902627,85.87,6,170.0,8.24,3269,8291490,925.2,10,0.689711,0
1708671922,70.01,4,246.1,18.83,2234,1018905,553.8,13,0.150313,0
1706348917,56.99,5,286.0,3.75,2603,3686802,5161.5,7,0.430863,0
1727202150,37.42,4,325.5,1.3,3600,2071220,10150.1,14,0.148391,0
1703392207,83.68,5,534.9,18.75,2149,2073079,2897.8,2,0.049793,0
1704395289,132.56,3,332.3,3.64,2925,8292408,14027.7,1,0.522022,0
1704878633,86.18,4,364.5,11.58,1146,1024052,1344.7,10,0.204439,0
1712807220,3.77,9,188.2,23.04,103,1043555,3583.0,4,0.751354,0
1719462187,90.59,8,282.6,1.95,1691,1046801,8645.5,10,0.679999,0
1718542492,6.11,5,299.4,5.55,1835,8303845,4398.2,3,0.275374,0
1728296637,100.0,23,63.4,1.35,94,1055260,1820.8,11,0.999381,1
1718331847,155.73,5,270.4,0.6,1929,2063765,5856.8,3,0.667378,0
1718057697,86.38,2,372.6,33.12,1183,8294558,38.7,7,0.058917,0
1723278704,88.78,8,509.9,3.53,1601,2076900,4859.2,8,0.338587,0
1725536420,216.16,9,348.5,24.82,1610,2068642,12562.0,1,0.762136,0
1714150702,35.27,7,318.8,17.12,1419,8296535,6058.4,13,0.42167,0
1725347441,176.35,24,23.9,0.41,145,2067057,2123.5,24,0.998956,1
1712813860,60.82,9,313.3,17.57,3440,8290458,6319.5,8,0.094387,0
1717096906,75.58,1,178.8,1.17,3346,1048750,168.4,11,0.196036,0
1718826656,99.45,4,513.4,3.98,2869,1042293,26693.9,7,0.180116,0
1710841335,172.3,4,431.8,8.63,1670,2072407,239.1,6,0.550455,0
1705761162,6.7,3,296.6,0.37,1166,3676976,2113.9,14,0.336941,0
1719229994,8.93,8,270.9,19.82,130,2073041,3820.9,3,0.492071,0
1725692432,117.79,4,435.8,12.8,2104,1054116,5655.1,5,0.202175,0
1711089362,16.35,8,177.1,21.08,1100,2071847,1228.6,10,0.272909,0
1728749834,185.19,5,448.9,0.14,1078,1056060,1155.5,3,0.576273,0
1711297055,278.08,8,246.7,10.44,752,1057032,1077.4,2,0.868357,1
1707385797,25.12,2,332.8,70.28,2384,1046255,3161.8,8,0.006726,0
1710541705,120.08,5,307.8,28.32,170,3681903,388.9,5,0.489464,0
1706266359,74.0,4,125.2,8.48,881,3685039,221.4,9,0.470876,0
